f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,label
-522.2429809570312,35.64961242675781,6.215635299682617,-7.134280681610107,-1.984485387802124,3.174236297607422,-6.819876194000244,0.08502398431301117,-8.276998519897461,0.36887210607528687,-4.6545538902282715,-5.957273960113525,-3.0678176879882812,-2.8598814010620117,-0.29957231879234314,-0.8587818741798401,-1.1213196516036987,-1.2862801551818848,4.007013320922852,-2.016000509262085,-2.3824172019958496,2.376500129699707,0.38561269640922546,6.152276039123535,11.836986541748047,14.88637924194336,13.073101043701172,10.766992568969727,5.027464866638184,-1.1718124151229858,-0.056369807571172714,1.573055624961853,4.291141986846924,2.680372714996338,-1.5394728183746338,-1.5200718641281128,1.0203492641448975,1.6777586936950684,1.49141526222229,-1.1544065475463867,0.252740740776062,0.3671713173389435,0.31341615319252014,0.18883520364761353,0.14003342390060425,0.16285939514636993,0.16147381067276,0.15514591336250305,0.1998143196105957,0.17598287761211395,0.19029588997364044,0.2081701159477234,-0.0362536148532951,0.020231280590759647,-0.13246198872123696,0.0401672238335269,0.026741469279847663,-0.00817593409252973,Afraid
-597.1610107421875,27.96127700805664,12.840264320373535,4.472883224487305,5.208912372589111,1.1974111795425415,-3.664855480194092,1.112425446510315,-6.296053886413574,-3.186182737350464,-6.791487693786621,-7.070891380310059,-0.491144061088562,-1.6161408424377441,-1.460168719291687,-0.03232484310865402,-0.9067159295082092,0.9569165706634521,4.3473615646362305,2.5872225761413574,5.823105812072754,11.428544044494629,8.652291297912598,8.296844482421875,6.8497538566589355,2.1949565410614014,3.657731294631958,1.5211974382400513,7.329270362854004,2.7358109951019287,3.1459264755249023,-0.9441059827804565,-1.130603551864624,0.8468001484870911,1.4217277765274048,1.0243911743164062,-1.3783740997314453,-0.6646525263786316,-0.1735755205154419,-0.08136497437953949,0.1768864393234253,0.13057494163513184,0.14657001197338104,0.2227734476327896,0.23441773653030396,0.18132920563220978,0.1264527142047882,0.11535077542066574,0.1109359934926033,0.10835788398981094,0.1453941911458969,0.19161340594291687,0.002117447195859146,0.008217635600354087,0.02521381131049936,0.07660946240907313,0.01786690324611541,0.022950129889876627,Afraid
-528.7904052734375,29.361276626586914,4.986889839172363,-2.2992231845855713,3.6819067001342773,1.4302294254302979,-11.722254753112793,-2.113725423812866,-6.020853042602539,-1.5075805187225342,-7.87485933303833,-7.264155864715576,-2.439011812210083,-0.0022477044258266687,-1.5098007917404175,-2.9995052814483643,-0.8610775470733643,-2.676474094390869,1.0039104223251343,-0.4425482153892517,-1.3636481761932373,9.88192367553711,14.795032501220703,15.609737396240234,16.884084701538086,10.754046440124512,1.8268029689788818,0.42258358001708984,2.515019416809082,1.3019665479660034,4.86761474609375,-0.3967665433883667,-1.7631276845932007,-0.832842230796814,-1.9241046905517578,0.749164342880249,0.8002351522445679,-2.974435567855835,-2.3444125652313232,-0.608218252658844,0.12732714414596558,0.16365182399749756,0.30257144570350647,0.36883679032325745,0.22967655956745148,0.12488754838705063,0.07461270689964294,0.06796374917030334,0.06942066550254822,0.09213492274284363,0.13348351418972015,0.14038337767124176,0.03821287935950626,0.05614536923772859,0.021242173711975936,-0.04542000924508717,-0.00694427416736848,0.013634367699624927,Afraid
-606.875732421875,26.651395797729492,7.64910364151001,-0.5753862857818604,1.154721736907959,2.4500927925109863,-5.096988201141357,1.3405576944351196,-6.334195613861084,-2.5859529972076416,-5.49955415725708,-6.0747904777526855,-3.0100131034851074,-1.468034267425537,-0.8440617322921753,-0.2701345682144165,-0.5553528666496277,0.5299088954925537,1.5577688217163086,-1.300089955329895,-2.595829963684082,5.290760517120361,7.427773475646973,10.459527969360352,14.08144760131836,9.647037506103516,6.548954010009766,1.6222244501113892,2.1870832443237305,-0.6751644611358643,3.216813325881958,-1.4435807466506958,0.03852672129869461,-0.6985763907432556,-1.2149255275726318,2.594484567642212,-0.4956386387348175,-2.520918130874634,-0.09374028444290161,-0.08688867092132568,0.15224888920783997,0.20401602983474731,0.28488463163375854,0.20681360363960266,0.08715568482875824,0.07475447654724121,0.06550578027963638,0.06387206166982651,0.06260472536087036,0.087931327521801,0.10938714444637299,0.09430823475122452,0.006865593374096951,0.04758037740611884,-0.02882921957643716,-0.0046071551963301075,-0.010072313369278685,0.02675285827111414,Afraid
-596.7838134765625,30.84690284729004,11.134822845458984,-0.3080591559410095,-1.5867708921432495,1.3968071937561035,-5.070096492767334,1.1094670295715332,-6.811107635498047,-2.342778444290161,-4.339071750640869,-6.036594867706299,-3.3465325832366943,0.8435404300689697,0.4731609523296356,1.2659510374069214,-0.15073159337043762,0.1582125872373581,2.079557418823242,-0.6138172149658203,1.411013126373291,8.357375144958496,9.72555923461914,9.071995735168457,12.402264595031738,6.922973155975342,4.266633987426758,3.262301206588745,4.445200443267822,1.0848902463912964,4.137601375579834,-0.25813719630241394,0.32005834579467773,-0.4224777817726135,-1.0302611589431763,1.709215521812439,0.9484485983848572,-2.0096933841705322,-0.019570276141166687,-0.3171479105949402,0.17516233026981354,0.20680776238441467,0.24087364971637726,0.2503941059112549,0.1755620241165161,0.1330547332763672,0.10199373215436935,0.09813788533210754,0.09674647450447083,0.13203902542591095,0.1598590910434723,0.15445919334888458,0.003906469879084346,0.02627624005204248,0.02571512201231766,-0.019860960439675727,-0.0031036511601555523,0.014142047298567693,Afraid
-570.1461791992188,28.127620697021484,9.396112442016602,0.3058203458786011,-4.922037601470947,-0.5071031451225281,-6.350132465362549,1.7321614027023315,-8.37092399597168,-4.157896041870117,-4.627577304840088,-6.657140731811523,-3.7729568481445312,-0.7244941592216492,-0.9357582926750183,-2.075864315032959,0.3479008972644806,-2.1771016120910645,2.3856070041656494,2.6391499042510986,5.504225254058838,14.281511306762695,17.803213119506836,14.099116325378418,10.317082405090332,3.494577407836914,-1.239207148551941,-1.747851848602295,3.2936112880706787,1.981874704360962,1.0974535942077637,-2.697585105895996,-2.7379183769226074,0.6718241572380066,1.2836064100265503,0.05947330221533775,-3.0439536571502686,-4.135078430175781,-0.04056607186794281,-0.521416425704956,0.06181037425994873,0.09406358748674393,0.14242666959762573,0.26796188950538635,0.32234224677085876,0.1469493806362152,0.07011233270168304,0.050919465720653534,0.04256655275821686,0.05604629963636398,0.05793364346027374,0.04964112490415573,0.008010595306355247,-0.009651457503393041,0.058556044677970515,0.07887525166087361,0.021228963504769258,0.01989923850245155,Afraid
-596.8643798828125,29.16013526916504,11.249056816101074,-1.5716032981872559,-2.0145187377929688,4.126161575317383,-4.352174758911133,-0.4400731325149536,-7.249848365783691,-0.3745371997356415,-5.801755905151367,-6.172332763671875,-2.151717185974121,-2.4420104026794434,0.6418449282646179,1.1269800662994385,-0.965463399887085,0.304875910282135,1.2966828346252441,-1.3018972873687744,-1.0460388660430908,5.278497695922852,6.0605788230896,10.73399829864502,14.34768009185791,12.370481491088867,8.51984977722168,4.149623394012451,1.1168456077575684,-1.105620265007019,2.0831186771392822,0.9399025440216064,2.768928050994873,-0.04575300216674805,-1.9821616411209106,-0.006322542671114206,1.0775847434997559,-0.18170788884162903,-0.07240304350852966,-2.8003406524658203,0.18205225467681885,0.3012903034687042,0.2853337526321411,0.17122602462768555,0.12322631478309631,0.08490799367427826,0.07444531470537186,0.08140722662210464,0.09429764002561569,0.08215474337339401,0.100115567445755,0.11727070808410645,-0.00502067792047216,0.05017352700320061,-0.07306121778027681,0.005206931983896695,0.008993421340274164,0.01527028603919057,Afraid
-594.50048828125,34.44580841064453,9.902936935424805,-3.652848243713379,-5.834352493286133,2.038313627243042,-4.978390693664551,2.3428351879119873,-5.9661641120910645,-1.9686843156814575,-5.368049144744873,-5.818254470825195,-4.091353416442871,-1.6375356912612915,-0.30114802718162537,-1.0710034370422363,-0.2495248019695282,0.7724292278289795,3.0131216049194336,-1.243170976638794,-2.197943925857544,6.493941307067871,5.464770793914795,8.25992488861084,12.541179656982422,10.32558536529541,7.010645389556885,6.061746597290039,3.05370831489563,-0.861095130443573,1.6968923807144165,-1.1350911855697632,1.3244662284851074,-0.6098737716674805,-1.5474203824996948,0.8655420541763306,0.7247886657714844,-0.9967449903488159,-0.07709929347038269,-0.1690794974565506,0.17322318255901337,0.19931906461715698,0.22503900527954102,0.1550169587135315,0.11516720801591873,0.10743170231580734,0.05930950865149498,0.05691506341099739,0.06589663028717041,0.06921499222517014,0.07484432309865952,0.13229051232337952,0.012273858636862782,0.041722095754890956,-0.0431506307989672,0.011399952355228737,-0.004124547786295335,-0.00940109727849227,Afraid
-589.830810546875,35.946659088134766,12.638581275939941,-9.946352005004883,-0.9592940807342529,4.93691349029541,-3.874314546585083,-3.907322406768799,-8.439635276794434,-3.178446054458618,-5.764157772064209,-6.9893364906311035,-3.4303884506225586,1.3722690343856812,-1.3189263343811035,-0.8396306037902832,-2.960965394973755,1.3858985900878906,4.47076940536499,2.8045246601104736,6.381591796875,13.13354206085205,11.594996452331543,9.426308631896973,6.658285140991211,2.0194242000579834,1.9197461605072021,1.3560231924057007,6.025045394897461,0.6172581911087036,0.5684863328933716,-3.6156628131866455,-0.024946821853518486,1.496757984161377,-0.437757283449173,-0.14088089764118195,-1.2784268856048584,-1.1909847259521484,0.8622744679450989,-1.4486414194107056,0.11687453836202621,0.13017334043979645,0.12794356048107147,0.22112053632736206,0.273131400346756,0.11013758182525635,0.08189904689788818,0.09603764861822128,0.07361362129449844,0.0705539807677269,0.09367399662733078,0.09898397326469421,-0.01843695068576428,-0.005863080694489948,0.06607212482453546,0.1046091941211165,0.03996343457025446,0.026733955107677856,Afraid
-550.0467529296875,32.1186637878418,1.9429563283920288,-3.548825263977051,-1.1190056800842285,1.9910941123962402,-10.111361503601074,0.7058998346328735,-7.428800582885742,-0.7899078726768494,-8.14108657836914,-4.885380268096924,-3.4972567558288574,-1.7688789367675781,-0.2327907383441925,-2.486577272415161,-0.9381626844406128,-0.2973041832447052,4.948002338409424,0.7447267174720764,-0.3722624182701111,7.705720901489258,7.890024185180664,10.779903411865234,13.814836502075195,11.019476890563965,5.1173014640808105,3.6208059787750244,3.211442470550537,1.9399369955062866,2.8192567825317383,-0.7828001379966736,0.4820273816585541,0.6194759607315063,-0.9416285753250122,0.9392670392990112,1.0429153442382812,-1.218276858329773,0.4822707772254944,0.0055974191054701805,0.16119855642318726,0.21546044945716858,0.27249178290367126,0.2504400312900543,0.18609105050563812,0.16132752597332,0.1506277471780777,0.1809827834367752,0.1711639016866684,0.1410118043422699,0.15821829438209534,0.13864001631736755,-0.0267416168831495,0.03399122869948064,-0.04282762182831223,0.00960271679731573,0.019636884146765607,0.01354922090225352,Afraid
